Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
AVENGER BOW,9005338,AW,Sanctioned,LIQUID TANKER,35,-,GLORY INTERNATIONAL FZLLC,ASPHALT SHIPPING LINES INC,GLORY INTERNATIONAL FZLLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AXON I,9005053,AO,Sanctioned,LPG TANKER,33,ASPERO SHIP MANAGEMENT FZE,ASPERO SHIP MANAGEMENT FZE,SKIATHOS MARITIME & TRADING SA,ASPERO SHIP MANAGEMENT FZE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AYNAZ,9683570,IR,Sanctioned,SUBSEA OPERATION VESSEL,13,IRAN SHIPPING LINES,VALFAJRE SHIPPING CO,VALFAJRE SHIPPING CO,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BADR,8407345,Unknown,Sanctioned,MULTIPURPOSE VESSEL,42,-,NITC,NITC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BAHJAT,9405954,IR,Sanctioned,BULK CARRIER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BALTIC LEADER,9220639,RU,Sanctioned,CARGO RO RO,26,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BALTIYSKIY ISSLEDOVATEL,9572020,RU,Sanctioned,SUBSEA OPERATION VESSEL,13,-,RUSSIA GOVT MARINE RESCUE SERV,RUSSIA GOVT MARINE RESCUE SERV,RUSSIA GOVT MARINE RESCUE SERV,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BANEH,8508462,IR,Sanctioned,SPECIAL PURPOSE SERVICE VESSEL,41,NITC,NITC,NITC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BAO YU,8519966,BJ,Sanctioned,LPG TANKER,39,KAI HENG LONG GLOBAL ENERGY LTD,KAI HENG LONG GLOBAL ENERGY LTD,KAI HENG LONG GLOBAL ENERGY LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BARENTS,9384447,RU,Sanctioned,LIQUID TANKER,17,-,BENGO AQUATIC INC,BENGO AQUATIC INC,NORTH VECTOR LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BARZIN,9820269,IR,Sanctioned,CONTAINER,8,IRAN SHIPPING LINES,OGHYANOUS KHOROSHAN KISH,OGHYANOUS KHOROSHAN KISH,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BASHT,9346536,IR,Sanctioned,CONTAINER,18,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,MOSAKHAR DARYA SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BASKAR,9405942,IR,Sanctioned,BULK CARRIER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BATIS,9465760,IR,Sanctioned,BULK CARRIER,18,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,SAPID SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BEHTA,9349590,IR,Sanctioned,CONTAINER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,KISH ROARING OCEAN SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BELLAGIO,9299446,HK,Sanctioned,LIQUID TANKER,21,BABYLON NAVIGATION DMCC,BABYLON NAVIGATION DMCC,ARTFUL CHARTERS LTD,BABYLON NAVIGATION DMCC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BENEDICT,9293155,CM,Sanctioned,LIQUID TANKER,21,-,ELEVATE MARINE MANAGEMENT PVT,JUNIA SHIPPING INC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BERG 1,9262168,BJ,Sanctioned,LIQUID TANKER,22,STRONG ROOTS PROVIDER NV,STRONG ROOTS PROVIDER NV,STRONG ROOTS PROVIDER NV,EVEROON SHIP SERVICES OPC PRIVATE,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BERRY,9445057,VN,Sanctioned,BULK CARRIER,18,NEWSUN SHIPPING CO LTD,NEWSUN SHIPPING CO LTD,NEWSUN SHIPPING CO LTD,NEWSUN SHIPPING CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Bulk trade corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BERTHA,9292163,CK,Sanctioned,LIQUID TANKER,22,SHANGHAI LEGENDARY SHIP MGMT,SHANGHAI LEGENDARY SHIP MGMT,CENTAURUS MIN LTD,SHANGHAI LEGENDARY SHIP MGMT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BESTLA,9295593,BJ,Sanctioned,LIQUID TANKER,22,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO I,9584762,Unknown,Sanctioned,TUG AND TOWAGE VESSEL,16,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO II,9513323,Unknown,Sanctioned,TUG AND TOWAGE VESSEL,15,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO V,9542518,Unknown,Sanctioned,TUG AND TOWAGE VESSEL,17,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO XV,9513268,Unknown,Sanctioned,TUG AND TOWAGE VESSEL,17,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BINARY STAR II,9453729,NI,Sanctioned,LIQUID TANKER,18,-,KURDOS SHIPPING INC,KURDOS SHIPPING INC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLAGE,9275763,VU,High risk,LIQUID TANKER,22,-,TOKYO GEMI ISLETMECILIGI AS,BRIGHT MARITIME SERVICES,TOKYO GEMI ISLETMECILIGI AS,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,0,Unknown,0,Clear,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,1,No,No,No,0,0,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLOOMING DALE,9125724,AW,Sanctioned,LIQUID TANKER,30,GLORY INTERNATIONAL FZLLC,GLORY INTERNATIONAL FZLLC,GLOBAL EVEREST SHIPPING LINES INC,GLORY INTERNATIONAL FZLLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLUE,9236353,CM,Sanctioned,LIQUID TANKER,23,-,CRESTWAVE MARITIME LTD,CRESTWAVE MARITIME LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLUE TALU,9334557,CM,Sanctioned,LIQUID TANKER,19,VINDHYA SHIPPING PVT LTD,SAIHAT MARITIME INC,SAIHAT MARITIME INC,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOLTARIS,9251456,CM,Sanctioned,LIQUID TANKER,23,IMZA MARINE DENIZCILIK AS,TRIDENT SERENITY LTD,TRIDENT SERENITY LTD,MARITIME MAVEN MANAGEMENT LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOLU,9439539,CM,Sanctioned,LIQUID TANKER,17,-,BOLU GROUP LTD,BOLU GROUP LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOND,9412335,OM,Sanctioned,LIQUID TANKER,16,DREAMER SHIPMANAGEMENT LLC-FZ,DREAMER SHIPMANAGEMENT LLC-FZ,SERPENTINE MARINE SPC,DREAMER SHIPMANAGEMENT LLC-FZ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOSCO GILAN,9188752,IR,Sanctioned,GENERAL CARGO SHIP,27,BONYAD SHIPPING CO BOSCO,BONYAD SHIPPING CO BOSCO,BONYAD SHIPPING AGENCIES CO,BONYAD SHIPPING AGENCIES CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOSTON BEACON,9296391,CM,Sanctioned,LIQUID TANKER,20,-,TOPAZ MARITIME SERVICES & TRDG,TOPAZ MARITIME SERVICES & TRDG,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BRATSK,9411020,RU,Sanctioned,LIQUID TANKER,17,SOVCOMFLOT,INVEST FLEET LTD OOO INVEST FLOT,INVEST FLEET LTD OOO INVEST FLOT,INVEST FLEET LTD OOO INVEST FLOT,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,2,2,Unknown,4,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BREEZE,9305568,CM,Sanctioned,LIQUID TANKER,21,-,LARK SHIPMANAGEMENT LLCFZ,VENUS MARITIME CORPSEY,LARK SHIPMANAGEMENT LLCFZ,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BRIGHT OCEAN,9830769,ML,Sanctioned,CARGO RO RO,8,-,CFU SHIPPING CO LTD,GUANGDONG NAN FENG SHIPPING CO,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BRIONT,9252955,CM,Sanctioned,LIQUID TANKER,22,-,-,-,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BULLAR,9389679,SL,Sanctioned,LIQUID TANKER,18,-,VOYAGE EXPERIENCE CORP,VOYAGE EXPERIENCE CORP,MARITIME MAVENS LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CAI YUN,9437983,SL,Sanctioned,LIQUID TANKER,16,-,ACCERONIX LTD,ACCERONIX LTD,HUA GUO SHAN SHIPMANAGEMENT CO LTD,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CAPELLA MB,9343986,KN,Sanctioned,LIQUID TANKER,19,COMMODOR NAVIGATION INC,CAPELLA SHIPPING CO,CAPELLA SHIPPING CO,CAPELLA SHIPPING CO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CARIBE,9540895,Unknown,Sanctioned,TUG AND TOWAGE VESSEL,6,-,PDVSA,PDVSA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CAUVERI,9282508,CM,Sanctioned,LIQUID TANKER,21,-,HAPUKA MARINE LTD,HAPUKA MARINE LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CAYAURIMA,9688805,VC,Sanctioned,TUG AND TOWAGE VESSEL,12,-,PDVSA,PDVSA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CELEBES,8710730,ID,Sanctioned,TUG AND TOWAGE VESSEL,40,-,BINTANG SAMUDRA UTAMA,BINTANG SAMUDRA UTAMA,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CENTURION,9380673,SL,Sanctioned,LIQUID TANKER,18,-,CASCADE COLLECTIVE CORP,CASCADE COLLECTIVE CORP,NIGHT MOON NAVIGATION LLC,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CETUS,9418482,SL,Sanctioned,LIQUID TANKER,17,-,CENTAURI SERVICES LLC,CENTAURI SERVICES LLC,LUMEN SHIP MANAGEMENT FZCO,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHARIOT TIDE,9323376,MM,Sanctioned,LIQUID TANKER,19,-,CHARIOT MARITIME SERVICES TRDG,CHARIOT MARITIME SERVICES TRDG,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
CHIOS,9231509,CM,Sanctioned,LIQUID TANKER,24,-,REAL CHANCE LTD,REAL CHANCE LTD,-,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,0,0,2,Unknown,3,Sanctioned,0,0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
