Name,IMO,Flag,Risk status,Vessel type,Age,Beneficial owner,Commercial manager,Registered owner,ISM manager,Port of Registry,Call Sign,MMSI,Classification Society,Status,Length (m),Width (m),Draught (m),Gross Tonnage,Net Tonnage,Deadweight Tonnage,Ownership Changes,Name Changes,Last Change Date,Owner Sanctions,Manager Reputation,Latitude,Longitude,Speed (knots),Course,Heading,Last Update,AIS Status,Signal Quality,Accuracy,Spoofing Risk,Dark Activity,STS Transfer Events,OFAC Listed,UN Sanctions,EU Sanctions,Total Hits,Last Violation,Detention History,Port State Control,Deficiency Count,Banning Status,Trade Route Risk,Current Region,Temperature,Wind Speed,Wave Height,Sea State,Piracy Zone,War Zone,Storm Area,Ice Zone,Voyage Risk
ATMOS,9337418,PW,Sanctioned,LIQUID TANKER,19,-,WU YI SHAN SHIPMANAGEMENT CO,YAMAI MARITIME INC,WU YI SHAN SHIPMANAGEMENT CO,Melekeok,TPHD2,332155031,China Classification Society (CCS),Active,109.98m,16.19m,12.51m,44429,29448,79543,0,2,8-Feb-06,3,Sanctioned,14.25805,58.01132,8.9 kn,191 °,293 °,2025-05-14 00:24 (UTC+0),At Anchor,Good,88%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AUDAX,9763837,SG,Sanctioned,GENERAL CARGO SHIP,10,RED BOX ENERGY SERVSNG,RED BOX ENERGY SERVSNG,FORTUNE MC HERCULES SHIPPING,-,Singapore,HTEY2,348055923,Bureau Veritas,Laid Up,91.1m,12.23m,11.69m,7827,4929,11277,0,2,10-Sep-16,3,Sanctioned,7.11984,-35.09646,4.1 kn,163 °,24 °,2024-01-03 13:50 (UTC+0),At Anchor,Moderate,75%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AUGA,9381732,RU,Sanctioned,LIQUID TANKER,18,-,-,-,FAR FRONTIERS LLC,Vladivostok,MICO0,657519761,DNV,Inactive,172.27m,28.61m,11.6m,75267,41995,141072,0,2,5-Dec-18,4,Sanctioned,42.1351,34.26072,13.4 kn,111 °,132 °,2024-10-03 11:57 (UTC+0),Underway Using Engine,Weak,92%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
AURA 1,9472634,PA,Sanctioned,LIQUID TANKER,15,-,DAVA SHIPPING LTD,DAVA SHIPPING LTD,HENG SHAN SHIPMANAGEMENT CO,Panama City,LJSB9,565611515,,Inactive,106.24m,18.29m,9.6m,84686,53438,162274,0,2,19-Mar-05,3,Sanctioned,11.15305,69.58887,12.6 kn,114 °,88 °,2024-09-30 08:19 (UTC+0),Moored,Moderate,91%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AURA MARIS,9347308,CM,Sanctioned,LIQUID TANKER,18,UNITED FUEL TRADING UFT PTE,UNITED FUEL TRADING UFT PTE,UNITED FUEL TRADING UFT PTE,ASTUTE MARITIME SERVICES PTE,Kribi,OFNP3,374803441,China Classification Society (CCS),Active,169.43m,22.5m,11.07m,85064,55815,151432,0,2,21-Jan-18,3,Sanctioned,2.91175,57.67537,11.9 kn,177 °,229 °,2025-08-16 22:15 (UTC+0),Underway Using Engine,Weak,71%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AVENGER BOW,9005338,AW,Sanctioned,LIQUID TANKER,35,-,GLORY INTERNATIONAL FZLLC,ASPHALT SHIPPING LINES INC,GLORY INTERNATIONAL FZLLC,Sint Nicolaas,NYHB0,711417679,Bureau Veritas,Laid Up,195.96m,34.01m,10.42m,67176,43629,113970,2,2,22-Apr-23,4,Sanctioned,7.17106,64.27245,6.8 kn,54 °,112 °,2024-07-28 00:32 (UTC+0),Underway Using Engine,Moderate,87%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AXON I,9005053,AO,Sanctioned,LPG TANKER,33,ASPERO SHIP MANAGEMENT FZE,ASPERO SHIP MANAGEMENT FZE,SKIATHOS MARITIME & TRADING SA,ASPERO SHIP MANAGEMENT FZE,Namibe,MCQT2,618680842,Russian Maritime Register of Shipping,Active,110.88m,18.33m,10.13m,33233,22546,36552,0,2,9-Feb-21,3,Sanctioned,13.93895,71.63265,14.9 kn,92 °,49 °,2024-08-07 12:31 (UTC+0),At Anchor,Good,73%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
AYNAZ,9683570,IR,Sanctioned,SUBSEA OPERATION VESSEL,13,IRAN SHIPPING LINES,VALFAJRE SHIPPING CO,VALFAJRE SHIPPING CO,-,Chabahar,DXPP4,689174067,DNV,Inactive,163.64m,27.81m,9.61m,19085,11088,10860,2,2,13-Feb-08,4,Sanctioned,23.89118,50.77431,10.8 kn,177 °,18 °,2025-07-08 21:22 (UTC+0),At Anchor,Good,74%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BADR,8407345,VU,Sanctioned,MULTIPURPOSE VESSEL,42,-,NITC,NITC,-,Port Vila,IPLH6,306441269,Korean Register (KR),Active,133.93m,21.87m,9.64m,11478,7424,11844,2,2,16-May-18,4,Sanctioned,-12.0038,44.7655,6.1 kn,351 °,327 °,2025-10-28 01:10 (UTC+0),Drifting,Good,87%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BAHJAT,9405954,IR,Sanctioned,BULK CARRIER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Bushehr,XUXU9,487121172,Lloyd's Register,Inactive,192.54m,30.14m,10.08m,17034,9728,31335,2,2,29-Jan-02,4,Sanctioned,23.3103,49.08379,3.2 kn,289 °,215 °,2025-11-17 17:21 (UTC+0),Underway Using Engine,Moderate,83%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BALTIC LEADER,9220639,RU,Sanctioned,CARGO RO RO,26,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,MG-FLOT LLC,Novorossiysk,MPIP4,458687387,Bureau Veritas,Active,136.53m,23.11m,5.28m,27904,14240,23706,0,2,7-May-09,4,Sanctioned,44.62309,36.01656,12.0 kn,47 °,125 °,2025-06-05 04:04 (UTC+0),Moored,Moderate,84%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BALTIYSKIY ISSLEDOVATEL,9572020,RU,Sanctioned,SUBSEA OPERATION VESSEL,13,-,RUSSIA GOVT MARINE RESCUE SERV,RUSSIA GOVT MARINE RESCUE SERV,RUSSIA GOVT MARINE RESCUE SERV,Murmansk,SBQZ5,244045173,Bureau Veritas,Active,163.86m,25.63m,9.34m,17963,10308,13833,2,2,18-May-16,4,Sanctioned,42.76277,32.10682,12.7 kn,226 °,277 °,2024-01-29 08:56 (UTC+0),Underway Using Engine,Weak,96%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BANEH,8508462,IR,Sanctioned,SPECIAL PURPOSE SERVICE VESSEL,41,NITC,NITC,NITC,-,Khorramshahr,UNCO6,276667156,Bureau Veritas,Active,77.81m,13.26m,4.64m,11233,6036,7718,2,2,19-Oct-04,4,Sanctioned,27.48908,49.07776,13.8 kn,4 °,153 °,2024-03-22 11:48 (UTC+0),Underway Using Engine,Moderate,89%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BAO YU,8519966,BJ,Sanctioned,LPG TANKER,39,KAI HENG LONG GLOBAL ENERGY LTD,KAI HENG LONG GLOBAL ENERGY LTD,KAI HENG LONG GLOBAL ENERGY LTD,-,Porto-Novo,ATMB2,451811639,ClassNK,Inactive,219.66m,33.31m,7.59m,21821,13856,25642,0,2,4-Nov-17,3,Sanctioned,15.10691,61.90625,10.6 kn,188 °,102 °,2025-08-25 19:13 (UTC+0),Underway Using Engine,Moderate,80%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BARENTS,9384447,RU,Sanctioned,LIQUID TANKER,17,-,BENGO AQUATIC INC,BENGO AQUATIC INC,NORTH VECTOR LLC,Saint Petersburg,LERQ3,384618064,,Active,110.79m,16.59m,12.88m,39539,27089,60791,0,2,15-Aug-16,4,Sanctioned,43.00106,30.7022,1.2 kn,68 °,249 °,2025-07-30 09:22 (UTC+0),Underway Using Engine,Weak,83%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BARZIN,9820269,IR,Sanctioned,CONTAINER,8,IRAN SHIPPING LINES,OGHYANOUS KHOROSHAN KISH,OGHYANOUS KHOROSHAN KISH,-,Bandar Imam Khomeini,YKEB2,222933794,Lloyd's Register,Laid Up,231.51m,35.59m,12.56m,18189,11691,17174,2,2,30-Dec-17,4,Sanctioned,23.70625,56.3276,4.4 kn,23 °,291 °,2025-09-27 02:37 (UTC+0),Underway Using Engine,Moderate,71%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BASHT,9346536,IR,Sanctioned,CONTAINER,18,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,MOSAKHAR DARYA SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,Bandar Imam Khomeini,VCBL4,631053839,,Active,125.43m,22.02m,15.18m,34089,20347,33220,2,2,2-Jul-00,4,Sanctioned,28.82576,48.4896,3.5 kn,64 °,129 °,2025-02-22 17:04 (UTC+0),Drifting,Roaming,98%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BASKAR,9405942,IR,Sanctioned,BULK CARRIER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,RAHBARAN OMID DARYA SHIP MGMT,Bandar Abbas,KNCW1,731273071,RINA,Active,135.16m,23.54m,15.29m,14920,9133,25289,2,2,8-Nov-08,4,Sanctioned,26.86944,51.40203,0.3 kn,97 °,177 °,2025-01-23 03:28 (UTC+0),At Anchor,Moderate,99%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BATIS,9465760,IR,Sanctioned,BULK CARRIER,18,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,OGHIAANOUS KHOROUSHAN SHIPPING,SAPID SHIPPING CO,Chabahar,FQZI0,542513392,American Bureau of Shipping (ABS),Active,265.37m,40.0m,12.85m,69707,43409,117637,2,2,28-Jul-16,4,Sanctioned,24.37142,59.73669,6.7 kn,314 °,328 °,2024-12-17 03:45 (UTC+0),Underway Using Engine,Good,70%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BEHTA,9349590,IR,Sanctioned,CONTAINER,17,IRAN SHIPPING LINES,RAHBARAN OMID DARYA SHIP MGMT,KISH ROARING OCEAN SHIPPING CO,RAHBARAN OMID DARYA SHIP MGMT,Bushehr,AWFS9,741775289,Russian Maritime Register of Shipping,Active,275.4m,36.45m,11.42m,60354,35792,62166,2,2,29-Apr-20,4,Sanctioned,22.24918,57.17811,4.0 kn,150 °,46 °,2025-03-22 10:07 (UTC+0),Underway Using Engine,Weak,91%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BELLAGIO,9299446,HK,Sanctioned,LIQUID TANKER,21,BABYLON NAVIGATION DMCC,BABYLON NAVIGATION DMCC,ARTFUL CHARTERS LTD,BABYLON NAVIGATION DMCC,Kwai Chung,ACXG3,676965780,ClassNK,Active,198.94m,25.42m,12.44m,87584,58387,148968,0,2,3-Mar-08,3,Sanctioned,19.58987,62.63553,5.8 kn,77 °,246 °,2024-01-02 07:58 (UTC+0),Underway Using Engine,Weak,78%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BENEDICT,9293155,CM,Sanctioned,LIQUID TANKER,21,-,ELEVATE MARINE MANAGEMENT PVT,JUNIA SHIPPING INC,-,Douala,RPOW6,655006182,Indian Register of Shipping (IRS),Active,253.15m,43.39m,11.25m,20662,13621,39776,0,2,21-May-21,3,Sanctioned,17.70811,78.33854,10.4 kn,291 °,320 °,2025-01-04 07:08 (UTC+0),Underway Using Engine,Moderate,92%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BERG 1,9262168,BJ,Sanctioned,LIQUID TANKER,22,STRONG ROOTS PROVIDER NV,STRONG ROOTS PROVIDER NV,STRONG ROOTS PROVIDER NV,EVEROON SHIP SERVICES OPC PRIVATE,Porto-Novo,GVWZ5,504258586,RINA,Active,225.26m,28.6m,7.26m,27441,17394,52682,0,2,25-Jul-17,3,Sanctioned,20.80153,67.68514,5.6 kn,66 °,305 °,2024-04-25 18:12 (UTC+0),Underway Using Engine,Moderate,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BERRY,9445057,VN,Sanctioned,BULK CARRIER,18,NEWSUN SHIPPING CO LTD,NEWSUN SHIPPING CO LTD,NEWSUN SHIPPING CO LTD,NEWSUN SHIPPING CO LTD,Da Nang,DNIZ9,352051294,Bureau Veritas,Active,250.93m,39.89m,9.08m,28180,18197,50764,0,2,24-Sep-04,3,Sanctioned,14.98254,60.36823,6.2 kn,147 °,44 °,2025-09-09 05:49 (UTC+0),Underway Using Engine,Good,88%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Bulk trade corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BERTHA,9292163,CK,Sanctioned,LIQUID TANKER,22,SHANGHAI LEGENDARY SHIP MGMT,SHANGHAI LEGENDARY SHIP MGMT,CENTAURUS MIN LTD,SHANGHAI LEGENDARY SHIP MGMT,Avarua,JZYL7,276702181,Bureau Veritas,Active,156.46m,23.37m,8.44m,22636,13260,35799,0,2,28-Jan-09,3,Sanctioned,14.18483,59.1623,1.9 kn,195 °,332 °,2025-02-04 02:45 (UTC+0),Underway Using Engine,Weak,99%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BESTLA,9295593,BJ,Sanctioned,LIQUID TANKER,22,-,-,-,-,Cotonou,VPVM2,421735663,Bureau Veritas,Active,237.97m,29.56m,13.8m,17445,10489,34176,0,2,25-Apr-10,3,Sanctioned,9.60558,70.45936,4.3 kn,85 °,325 °,2025-05-21 02:38 (UTC+0),At Anchor,Weak,73%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO I,9584762,MG,Sanctioned,TUG AND TOWAGE VESSEL,16,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Antsiranana,EMQX4,288831075,,Laid Up,41.27m,10.34m,6.39m,833,425,458,0,2,10-Sep-08,3,Sanctioned,3.3944,-35.76391,2.3 kn,229 °,231 °,2025-12-15 14:33 (UTC+0),Moored,Moderate,89%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO II,9513323,GQ,Sanctioned,TUG AND TOWAGE VESSEL,15,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Malabo,MIMS7,427245425,Bureau Veritas,Active,45.96m,8.11m,6.72m,1491,626,928,0,2,12-Jan-11,3,Sanctioned,4.51459,35.05233,6.5 kn,98 °,59 °,2024-07-14 07:37 (UTC+0),Underway Using Engine,Good,79%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO V,9542518,SG,Sanctioned,TUG AND TOWAGE VESSEL,17,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Singapore,OMKS7,508322851,Lloyd's Register,Active,26.56m,11.1m,6.24m,392,172,290,0,2,24-Aug-07,3,Sanctioned,-13.62684,-28.11219,15.0 kn,96 °,299 °,2024-08-04 17:29 (UTC+0),Moored,Moderate,74%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BICENTENARIO XV,9513268,SL,Sanctioned,TUG AND TOWAGE VESSEL,17,-,PDVSA,PDVSA OPERACIONES ACUATICAS SA,-,Freetown,GTGL6,789070077,Turkish Lloyd (TL),Inactive,25.97m,9.17m,5.5m,948,472,703,0,2,28-Nov-03,3,Sanctioned,-20.89163,-28.92926,7.6 kn,30 °,222 °,2025-09-19 15:06 (UTC+0),Underway Using Engine,Moderate,85%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BINARY STAR II,9453729,NI,Sanctioned,LIQUID TANKER,18,-,KURDOS SHIPPING INC,KURDOS SHIPPING INC,-,Managua,CMUO8,794554536,Bureau Veritas,Inactive,187.35m,24.79m,8.72m,62970,35839,97187,0,2,21-Mar-22,3,Sanctioned,1.67722,71.47746,8.9 kn,46 °,158 °,2025-02-07 00:25 (UTC+0),Underway Using Engine,Good,96%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLAGE,9275763,VU,High risk,LIQUID TANKER,22,-,TOKYO GEMI ISLETMECILIGI AS,BRIGHT MARITIME SERVICES,TOKYO GEMI ISLETMECILIGI AS,Luganville,FBKG9,335439052,China Classification Society (CCS),Inactive,130.96m,17.27m,14.1m,59591,38449,118364,0,0,27-Mar-18,0,Clear,21.86834,63.5167,11.1 kn,56 °,2 °,2025-03-09 23:34 (UTC+0),Underway Using Engine,Weak,80%,0,0,1,No,No,No,0,0,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLOOMING DALE,9125724,AW,Sanctioned,LIQUID TANKER,30,GLORY INTERNATIONAL FZLLC,GLORY INTERNATIONAL FZLLC,GLOBAL EVEREST SHIPPING LINES INC,GLORY INTERNATIONAL FZLLC,Oranjestad,UYUE6,754722065,Korean Register (KR),Inactive,185.4m,29.55m,11.37m,35775,21942,63431,2,2,21-Jul-21,4,Sanctioned,-1.4729,64.87331,5.9 kn,13 °,311 °,2025-02-12 00:16 (UTC+0),Underway Using Engine,Weak,73%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLUE,9236353,CM,Sanctioned,LIQUID TANKER,23,-,CRESTWAVE MARITIME LTD,CRESTWAVE MARITIME LTD,-,Douala,URIK8,758513312,American Bureau of Shipping (ABS),Laid Up,269.48m,38.74m,7.94m,68776,39728,107903,0,2,25-Jan-13,3,Sanctioned,21.30672,74.25115,14.4 kn,271 °,295 °,2024-10-20 20:24 (UTC+0),Underway Using Engine,Moderate,70%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BLUE TALU,9334557,CM,Sanctioned,LIQUID TANKER,19,VINDHYA SHIPPING PVT LTD,SAIHAT MARITIME INC,SAIHAT MARITIME INC,-,Douala,ETAA5,408487322,Lloyd's Register,Inactive,199.91m,23.66m,12.48m,46791,30210,79298,0,2,6-Sep-13,3,Sanctioned,15.62519,77.42518,10.6 kn,157 °,120 °,2025-01-26 14:00 (UTC+0),Underway Using Engine,Roaming,85%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOLTARIS,9251456,CM,Sanctioned,LIQUID TANKER,23,IMZA MARINE DENIZCILIK AS,TRIDENT SERENITY LTD,TRIDENT SERENITY LTD,MARITIME MAVEN MANAGEMENT LTD,Douala,PWDC1,586400437,American Bureau of Shipping (ABS),Active,169.16m,23.72m,12.68m,66381,42574,122414,0,2,3-Jan-12,3,Sanctioned,16.79929,75.87976,12.1 kn,157 °,214 °,2025-02-01 13:27 (UTC+0),At Anchor,Weak,84%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOLU,9439539,CM,Sanctioned,LIQUID TANKER,17,-,BOLU GROUP LTD,BOLU GROUP LTD,-,Limbe,YRZH7,315602140,Russian Maritime Register of Shipping,Inactive,108.79m,18.98m,8.98m,39380,26579,67874,0,2,2-Jan-06,3,Sanctioned,8.86334,51.62132,0.9 kn,314 °,104 °,2025-02-24 01:54 (UTC+0),Underway Using Engine,Moderate,74%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOND,9412335,OM,Sanctioned,LIQUID TANKER,16,DREAMER SHIPMANAGEMENT LLC-FZ,DREAMER SHIPMANAGEMENT LLC-FZ,SERPENTINE MARINE SPC,DREAMER SHIPMANAGEMENT LLC-FZ,Duqm,NDLA0,489614706,Bureau Veritas,Active,241.9m,31.61m,9.76m,60250,39628,105250,0,2,15-May-03,3,Sanctioned,24.83348,60.45753,10.3 kn,83 °,316 °,2025-04-12 14:20 (UTC+0),Moored,Good,82%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOSCO GILAN,9188752,IR,Sanctioned,GENERAL CARGO SHIP,27,BONYAD SHIPPING CO BOSCO,BONYAD SHIPPING CO BOSCO,BONYAD SHIPPING AGENCIES CO,BONYAD SHIPPING AGENCIES CO,Khorramshahr,HOCT5,523213324,RINA,Inactive,184.95m,27.31m,9.65m,11194,6976,15229,0,2,17-Aug-21,4,Sanctioned,29.51494,55.03814,13.3 kn,249 °,324 °,2024-11-22 13:13 (UTC+0),Drifting,Good,87%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Persian Gulf,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BOSTON BEACON,9296391,CM,Sanctioned,LIQUID TANKER,20,-,TOPAZ MARITIME SERVICES & TRDG,TOPAZ MARITIME SERVICES & TRDG,-,Kribi,KCPW5,623934801,,Active,214.55m,32.62m,15.45m,62080,39382,97494,0,2,25-Aug-22,3,Sanctioned,6.22087,71.18307,1.0 kn,104 °,79 °,2024-02-25 17:49 (UTC+0),Underway Using Engine,Weak,78%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BRATSK,9411020,RU,Sanctioned,LIQUID TANKER,17,SOVCOMFLOT,INVEST FLEET LTD OOO INVEST FLOT,INVEST FLEET LTD OOO INVEST FLOT,INVEST FLEET LTD OOO INVEST FLOT,Nakhodka,SRXV3,312886642,Russian Maritime Register of Shipping,Active,245.52m,41.88m,10.17m,56270,31091,106173,2,2,4-Dec-03,4,Sanctioned,41.4745,35.97272,6.9 kn,301 °,244 °,2024-04-19 13:14 (UTC+0),Drifting,Moderate,82%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,Yes,Yes,Black Sea,8°C,12 m/s,2m,moderate sea conditions,No,Yes,No,Yes,Yes
BREEZE,9305568,CM,Sanctioned,LIQUID TANKER,21,-,LARK SHIPMANAGEMENT LLCFZ,VENUS MARITIME CORPSEY,LARK SHIPMANAGEMENT LLCFZ,Douala,BSRC7,699151428,Russian Maritime Register of Shipping,Active,153.64m,22.13m,9.97m,60925,42409,120524,0,2,21-Apr-08,3,Sanctioned,20.69969,62.2483,3.1 kn,151 °,160 °,2024-04-04 07:08 (UTC+0),Underway Using Engine,Moderate,83%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BRIGHT OCEAN,9830769,ML,Sanctioned,CARGO RO RO,8,-,CFU SHIPPING CO LTD,GUANGDONG NAN FENG SHIPPING CO,-,Bamako,JQTS2,574785227,Indian Register of Shipping (IRS),Active,135.12m,24.17m,7.14m,21277,13076,14555,0,2,19-Oct-14,3,Sanctioned,-10.36582,-33.07947,5.3 kn,34 °,247 °,2025-05-14 04:38 (UTC+0),At Anchor,Weak,92%,0,0,0,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,Open sea,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
BRIONT,9252955,CM,Sanctioned,LIQUID TANKER,22,-,-,-,-,Kribi,BOKG4,640369555,ClassNK,Inactive,242.46m,39.08m,15.37m,29195,19543,51866,0,2,21-Jul-20,3,Sanctioned,16.78936,72.99085,6.4 kn,273 °,194 °,2025-12-08 22:31 (UTC+0),Underway Using Engine,Weak,97%,1,1,1,Yes,Yes,Yes,3,Sanctions listing,0,0,0,No,Yes,High-risk tanker corridor,25°C,8 m/s,1m,slight sea conditions,No,No,No,No,Yes
